"281473373760944","281473373760944","DCH","ZA","South Africa","Gauteng","Johannesburg","Affiliated Computing Services (Pty) Ltd","affiliatedcomputingservices.co.za","DCH","-","-","1","-","-"
"281473373901908","281473373901908","RES","ZA","South Africa","Western Cape","Cape Town","Web Telecom Services (Pty) Ltd","web-telecoms.co.za","ISP","328029","Web Telecom Services (Pty) Ltd","2","-","-"
"281473373936946","281473373936946","RES","MZ","Mozambique","Maputo","Maputo","Dinamic Poll for WISP","voiptech.co.mz","ISP","328223","Voiptech Limitada","4","-","Webshare"
"281473374009023","281473374009023","RES","CI","Cote D'ivoire","Abidjan","Abidjan","Orange Cote d'Ivoire","orange.ci","ISP/MOB","29571","Orange Cate d'Ivoire","1","-","Webshare"
"281473374035145","281473374035147","DCH","ZA","South Africa","Gauteng","Tembisa","Mega Plastics (Pty) Ltd","megaplastics.com.au","DCH","-","-","1","-","-"
"281473374040206","281473374040207","DCH","ZA","South Africa","Gauteng","Tembisa","Mega Plastics (Pty) Ltd","megaplastics.com.au","DCH","-","-","1","-","-"
"281473374057699","281473374057699","DCH","ZA","South Africa","Gauteng","Tembisa","Mega Plastics (Pty) Ltd","megaplastics.com.au","DCH","-","-","1","-","-"
"281473374063583","281473374063587","DCH","ZA","South Africa","Gauteng","Tembisa","Mega Plastics (Pty) Ltd","megaplastics.com.au","DCH","-","-","1","-","-"
"281473374090617","281473374090619","DCH","ZA","South Africa","Gauteng","Tembisa","Mega Plastics (Pty) Ltd","megaplastics.com.au","DCH","-","-","1","-","-"
"281473374229077","281473374229077","PUB","ZA","South Africa","Gauteng","Pretoria","Posix Systems (Pty) Ltd","posix.co.za","DCH","132839","Power Line Datacenter","26","-","-"
"281473374232823","281473374232823","DCH","HK","Hong Kong","Hong Kong","Hong Kong","Posix Systems (Pty) Ltd","posix.co.za","DCH","132839","Power Line Datacenter","1","-","-"
"281473374235714","281473374235714","PUB","ZA","South Africa","Gauteng","Pretoria","Posix Systems (Pty) Ltd","posix.co.za","DCH","132839","Power Line Datacenter","30","-","-"
"281473374249388","281473374249388","DCH","HK","Hong Kong","Hong Kong","Hong Kong","Posix Systems (Pty) Ltd","posix.co.za","DCH","132839","Power Line Datacenter","1","-","-"
"281473374254830","281473374254831","DCH","HK","Hong Kong","Hong Kong","Hong Kong","Posix Systems (Pty) Ltd","posix.co.za","DCH","132839","Power Line Datacenter","1","-","-"
"281473374259707","281473374259707","DCH","ZA","South Africa","Gauteng","Pretoria","Posix Systems (Pty) Ltd","posix.co.za","DCH","132839","Power Line Datacenter","1","-","-"
"281473374261567","281473374261571","DCH","ZA","South Africa","Gauteng","Pretoria","Posix Systems (Pty) Ltd","posix.co.za","DCH","132839","Power Line Datacenter","1","-","-"
"281473374263461","281473374263462","DCH","ZA","South Africa","Gauteng","Pretoria","Posix Systems (Pty) Ltd","posix.co.za","DCH","132839","Power Line Datacenter","1","-","-"
"281473374284040","281473374284040","DCH","HK","Hong Kong","Hong Kong","Hong Kong","Posix Systems (Pty) Ltd","posix.co.za","DCH","132839","Power Line Datacenter","1","-","-"
"281473376082031","281473376082031","RES","NG","Nigeria","Lagos","Lagos","Smile Communications Nigeria","smile.com.ng","MOB","37637","Smile Communications Nigeria","24","-","Webshare"
"281473376232688","281473376232688","RES","CI","Cote D'ivoire","Abidjan","Abidjan","Orange Cote d'Ivoire","orange.ci","ISP/MOB","29571","Orange Cate d'Ivoire","29","-","-"
"281473376302330","281473376302330","RES","CI","Cote D'ivoire","Abidjan","Abidjan","Orange Cote d'Ivoire","orange.ci","ISP/MOB","29571","Orange Cate d'Ivoire","16","-","-"
"281473376318943","281473376318943","RES","CI","Cote D'ivoire","Abidjan","Abidjan","Orange Cote d'Ivoire","orange.ci","ISP/MOB","29571","Orange Cate d'Ivoire","18","-","-"
"281473376621817","281473376621817","RES","MA","Morocco","Beni-Mellal-Khenifra","Beni Mellal","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","29","-","-"
"281473376754902","281473376754902","RES","MA","Morocco","Fes- Meknes","Oulad Ayad","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","25","-","-"
"281473376980851","281473376980851","RES","MA","Morocco","Casablanca-Settat","Casablanca","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","7","-","Webshare"
"281473377381470","281473377381470","RES","MA","Morocco","Casablanca-Settat","Casablanca","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","24","-","-"
"281473377635738","281473377635738","RES","MA","Morocco","Casablanca-Settat","Mohammedia","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","22","-","-"
"281473377640004","281473377640004","RES","MA","Morocco","Guelmim-Oued Noun (EH-partial)","Agadir","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","2","-","-"
"281473377644192","281473377644192","RES","MA","Morocco","Guelmim-Oued Noun (EH-partial)","Agadir","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","27","-","-"
"281473377648323","281473377648323","RES","MA","Morocco","Marrakech-Safi","Marrakesh","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","17","-","Webshare"
"281473377652810","281473377652810","RES","MA","Morocco","Rabat-Sale-Kenitra","Kenitra","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","23","-","-"
"281473377658794","281473377658794","RES","MA","Morocco","Casablanca-Settat","Tit Mellil","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","18","-","-"
"281473377664333","281473377664333","RES","MA","Morocco","Draa-Tafilalet","Imider","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","12","-","-"
"281473377668185","281473377668185","RES","MA","Morocco","Marrakech-Safi","Safi","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","26","-","-"
"281473377672889","281473377672889","RES","MA","Morocco","Fes- Meknes","Fes","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","9","-","Webshare"
"281473377679356","281473377679356","RES","MA","Morocco","Marrakech-Safi","Tidili Mesfioua","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","2","-","Webshare"
"281473377685004","281473377685004","RES","MA","Morocco","L'Oriental","Berkane","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","27","-","Webshare"
"281473377697474","281473377697474","RES","MA","Morocco","Tanger-Tetouan-Al Hoceima","Tetouan","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","27","-","-"
"281473377702405","281473377702405","RES","MA","Morocco","Guelmim-Oued Noun (EH-partial)","Agadir","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","29","-","Webshare"
"281473377706760","281473377706760","RES","MA","Morocco","Guelmim-Oued Noun (EH-partial)","Aourir","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","27","-","-"
"281473377711016","281473377711016","RES","MA","Morocco","Casablanca-Settat","Mohammedia","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","14","-","-"
"281473377718658","281473377718658","RES","MA","Morocco","Marrakech-Safi","Marrakesh","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","23","-","-"
"281473377728732","281473377728732","RES","MA","Morocco","Tanger-Tetouan-Al Hoceima","Larache","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","3","-","-"
"281473377735500","281473377735500","RES","MA","Morocco","Fes- Meknes","Meknes","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","26","-","-"
"281473377742360","281473377742360","RES","MA","Morocco","Casablanca-Settat","Mohammedia","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","2","-","-"
"281473377747076","281473377747076","RES","MA","Morocco","Souss-Massa","Aoulouz","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","14","-","-"
"281473377754157","281473377754157","RES","MA","Morocco","Tanger-Tetouan-Al Hoceima","Tangier","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","28","-","-"
"281473377761574","281473377761574","RES","MA","Morocco","Beni-Mellal-Khenifra","Kasba Tadla","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","28","-","-"
"281473377769498","281473377769498","RES","MA","Morocco","Casablanca-Settat","Benslimane","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","27","-","-"
"281473377776971","281473377776971","RES","MA","Morocco","L'Oriental","Oujda-Angad","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","10","-","Webshare"
"281473377784407","281473377784407","RES","MA","Morocco","Casablanca-Settat","El Jadida","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","7","-","-"
"281473377789883","281473377789883","RES","MA","Morocco","Souss-Massa","Inezgane","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","25","-","-"
"281473377803578","281473377803578","RES","MA","Morocco","Casablanca-Settat","Berrechid","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","5","-","-"
"281473377807967","281473377807967","RES","MA","Morocco","Souss-Massa","Es sebt","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","7","-","-"
"281473377815070","281473377815070","RES","MA","Morocco","Marrakech-Safi","Marrakesh","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","29","-","-"
"281473377819811","281473377819811","RES","MA","Morocco","Rabat-Sale-Kenitra","Rabat","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","24","-","-"
"281473377824945","281473377824945","RES","MA","Morocco","Beni-Mellal-Khenifra","Kasba Tadla","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","21","-","-"
"281473377830210","281473377830210","RES","MA","Morocco","Souss-Massa","Ait Melloul","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","28","-","Webshare"
"281473377838846","281473377838846","RES","MA","Morocco","Casablanca-Settat","Tit Mellil","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","10","-","-"
"281473377846527","281473377846527","RES","MA","Morocco","Guelmim-Oued Noun (EH-partial)","Tazarine","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","19","-","-"
"281473377853977","281473377853977","RES","MA","Morocco","Draa-Tafilalet","Tinghir","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","13","-","Webshare"
"281473377858321","281473377858321","RES","MA","Morocco","L'Oriental","Madagh","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","21","-","-"
"281473377867424","281473377867424","RES","MA","Morocco","Tanger-Tetouan-Al Hoceima","Ouezzane","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","8","-","Webshare"
"281473377872604","281473377872604","RES","MA","Morocco","Rabat-Sale-Kenitra","Khemisset","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","18","-","-"
"281473377877750","281473377877750","RES","MA","Morocco","Beni-Mellal-Khenifra","Fquih Ben Salah","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","27","-","-"
"281473377883795","281473377883795","RES","MA","Morocco","Casablanca-Settat","Berrechid","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","15","-","-"
"281473377891655","281473377891655","RES","MA","Morocco","Tanger-Tetouan-Al Hoceima","Tangier","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","17","-","-"
"281473378383191","281473378383191","DCH","BD","Bangladesh","Dhaka","Tungi","Netlink BD","netlinkbd.com","DCH","139009","Windstream Communication Limited","1","-","-"
"281473378636623","281473378636623","RES","BD","Bangladesh","Dhaka","Dhaka","Kloud Technologies Limited","kloud.net.bd","ISP","139904","Kloud Technologies Limited","20","-","-"
"281473378677178","281473378677178","PUB","VN","Viet Nam","Tuyen Quang","Tuyen Quang","Top Proxy LLC","topproxy.online","DCH","150820","LienVPS Technology Company Limited","30","-","-"
"281473379373761","281473379373761","RES","BD","Bangladesh","Dhaka","Dhaka","Antaranga Properties Ltd","antbd.com","ISP","132298","Antaranga Dot Com Ltd","14","-","-"
"281473381649430","281473381649430","RES","JP","Japan","Saitama","Saitama","Familynet Japan Corporation","ucom.ne.jp","ISP","59125","Family Net Japan Incorporated","23","-","-"
"281473381722744","281473381722744","RES","BR","Brazil","Pernambuco","Nazare da Mata","Mania Net","manianetfibra.com.br","ISP","266151","Mania Net","1","-","-"
"281473381730794","281473381730794","RES","BZ","Belize","Cayo","Valley of Peace","Infinite Wireless & Networking","spanishlookout.bz","ISP","265727","Infinite Wireless & Networking","16","-","-"
"281473381755147","281473381755147","RES","BR","Brazil","Mato Grosso do Sul","Dourados","GMT Multimidia Ltda","gmtmultimidia.com","ISP","266574","GMT Multimidia Ltda","15","-","-"
"281473382484126","281473382484126","RES","BD","Bangladesh","Dhaka","Dhaka","Infotech Pacelink","infotechpacelink.com","ISP","134562","Discovery Internet","18","SCANNER","-"
"281473382523494","281473382523517","DCH","SG","Singapore","Singapore","Singapore","High Frequency Trading Network Pte. Ltd.","tradingfxvps.com","DCH","153325","Next Era Pte. Ltd.","1","-","-"
"281473382551123","281473382551161","DCH","JP","Japan","Tokyo","Tokyo","GMO Internet Inc.","gmo.jp","DCH","7506","GMO Internet Inc.","1","-","-"
"281473382878541","281473382878541","VPN","US","United States of America","New York","New York City","Rodrigo Rodriguez","laceibanetsociety.com","DCH","263740","Corporacion Laceibanetsociety","21","-","-"
"281473382883030","281473382883030","PUB","US","United States of America","New York","New York City","Corporacion Laceibanetsociety","laceibanetsociety.com","DCH","263740","Corporacion Laceibanetsociety","30","-","-"
"281473382914979","281473382914979","RES","TT","Trinidad and Tobago","Arima","Arima","Alpha Communications Network","acn.ht","ISP","27800","Digicel Trinidad and Tobago Ltd.","4","-","-"
"281473383418918","281473383418918","RES","OM","Oman","Masqat","Muscat","AWASR 1","awasr.om","ISP","204170","Awaser Oman LLC","4","-","-"
"281473383430806","281473383430806","RES","OM","Oman","Masqat","Muscat","AWASR 1","awasr.om","ISP","204170","Awaser Oman LLC","21","-","Webshare"
