"47857630857591327531068176582504874613","47857630857591327531068176582504874613","VPN","HK","Hong Kong","Hong Kong","Hong Kong","Hytron Network Services Limited"
"47859671838510457877604395010004595123","47859671838510457877604395010004595123","PUB","NZ","New Zealand","Auckland","Auckland","Devoli Ltd"
"47862090452341186404229580984980340736","47862090452342395330049195614155046911","DCH","PH","Philippines","National Capital Region","Manila","Akamai CDN"
"47864777871608834547282295479076913152","47864777950836997061546633072620863487","DCH","CN","China","Guangdong","Shenzhen","VPS Technologies Co. Ltd."
"47868596035216721974239603549131505664","47868596193673047002768278736219406335","DCH","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","NTT (Thailand) Limited"
"47872990979848922171394207248319250432","47872990979851340023033436506668662783","DCH","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","CS Loxinfo Public Company Limited"
"47877555789659135099649382247387103232","47877555868887297613913719840931053567","DCH","VN","Viet Nam","Ha Noi","Hanoi","Vietnam Eastern Sun Joint Stock Company"
"47879933903114311218378393648361995035","47879933903114311218378393648361995035","PUB","MN","Mongolia","Ulaanbaatar","Ulaanbaatar","Univision LLC"
"47879933903116034202010064394280128105","47879933903116034202010064394280128105","PUB","MN","Mongolia","Ulaanbaatar","Ulaanbaatar","Univision LLC"
"47879933903135208469860987538508467874","47879933903135208469860987538508467874","PUB","MN","Mongolia","Ulaanbaatar","Ulaanbaatar","Univision LLC"
"47881318176640612484513024462500659200","47881318255868774998777362056044609535","DCH","TW","Taiwan (Province of China)","Taipei","Taipei","Taiwan Network Data Co. Ltd."
"47883985313503492679173773526044770304","47883985392731655193438111119588720639","DCH","HK","Hong Kong","Hong Kong","Hong Kong","AOIP Technology Limited"
"47887787547298954581857704194168848384","47887787547608439591679049262893629439","DCH","AU","Australia","Victoria","Melbourne","Amazon.com Inc."
"47887803378385661973122004672894205952","47887803380552057041871420153967673343","DCH","US","United States of America","Virginia","Ashburn","Amazon.com Inc."
"47890825630433233671982441780584906752","47890825630434442597802056409759612927","DCH","NZ","New Zealand","Auckland","Auckland","Vodafone NZ IPv6 Link Locals for BNG1-LDV-Akl"
"47892012077130327686328113267695653944","47892012077130331328497718789192141869","DCH","PK","Pakistan","Sindh","Karachi","Trans World Enterprise Services (Private) Limited"
"47892012077441288246111716265896583548","47892012077441296446493311677217229823","DCH","PK","Pakistan","Punjab","Lahore","Trans World Enterprise Services (Private) Limited"
"47892012078057872245939586477218417573","47892012078057880503737125386689224379","DCH","PK","Pakistan","Punjab","Rawalpindi","Trans World Enterprise Services (Private) Limited"
"47909324435553643879102190174368432128","47909324435666073980326350687616106495","DCH","JP","Japan","Tokyo","Tokyo","Japan Internet Xing Co. Ltd."
"47909324503176118525066087690733092864","47909324503212386299654526565974278143","DCH","JP","Japan","Tokyo","Tokyo","Japan Internet Xing Co. Ltd."
"47909324547005724115194468419705503744","47909324547159257694285526324893188095","DCH","JP","Japan","Tokyo","Tokyo","Japan Internet Xing Co. Ltd."
"47909324634085859827855822502966067200","47909324634355450285629884808925544447","DCH","JP","Japan","Tokyo","Tokyo","Japan Internet Xing Co. Ltd."
"47909370043544852755487252182565604280","47909370043544852755748629921825332490","DCH","JP","Japan","Tokyo","Tokyo","Japan Internet Xing Co. Ltd."
"47909370155771726934769963627924422656","47909370155772935860589578257099128831","DCH","JP","Japan","Gifu","Gifu","Japan Internet Xing Co. Ltd."
"47909370265289525859478835193731612672","47909370265293152636937679081255731199","DCH","JP","Japan","Okayama","Okayama","Japan Internet Xing Co. Ltd."
"50510826340028041123068278837507784704","50510826340029250048887893466682490879","SES","US","United States of America","Pennsylvania","Philadelphia","WS/ Facebook/ Facebook"
"50511069990004771059794463336448393216","50511069990622532153617538844723249151","DCH","US","United States of America","Massachusetts","Cambridge","Akamai Technologies Inc."
"50511071156763258086265372428872974336","50511071157999989199731138074597392383","DCH","US","United States of America","Massachusetts","Cambridge","Akamai Technologies Inc."
"50511170900066901305847318318178893824","50511170900066901545654991276403064831","DCH","US","United States of America","California","Mountain View","Google LLC"
"50511312352357028376618343114190356480","50511312358237243563223899419961196543","DCH","US","United States of America","Washington","Seattle","Amazon.com Inc."
"50512529846121650959738292176439738368","50512529846122859885557906805614444543","DCH","US","United States of America","California","Glendora","Sagenet LLC"
"50512855053912933368435918932644200448","50512855053914142294255533561818906623","DCH","US","United States of America","Wisconsin","Madison","Core BTS Inc"
"50512955727553896709450997275067154432","50512955727555105635270611904241860607","DCH","SE","Sweden","Stockholms lan","Solna","Hurricane Electric LLC"
"50512955735118145562779732021203697664","50512955735120563414418961279553110015","DCH","US","United States of America","Alaska","Anchorage","Hurricane Electric LLC"
"50513584517199048610003215307719611298","50513584517199058054736181047010038688","DCH","US","United States of America","Washington","Seattle","Amazon.com Inc."
"50513584518246582832694129727790683042","50513584518246592277427095467081110432","DCH","US","United States of America","Washington","Seattle","Amazon.com Inc."
"50513584518283030057213122470217814946","50513584518283058391412019688089097120","DCH","US","United States of America","Washington","Seattle","Amazon.com Inc."
"50513584519393976217039555204835480482","50513584519393985661772520944125907872","DCH","US","United States of America","Washington","Seattle","Amazon.com Inc."
"50521211371211843567353511506041896960","50521211371231186380467345572837195775","DCH","CA","Canada","British Columbia","Chilliwack","Fraser Valley Specialty Poultry"
"50526101372750341539086735416993251328","50526101372757595094004423192041488383","DCH","US","United States of America","California","Santa Clara","Lain.sh Customer Prefix"
"50526135515402588710189935553274707968","50526135515712073720011280621999489023","DCH","US","United States of America","California","Los Angeles","Syminet Internetworking Solutions"
"50526176317911119259602254745107955712","50526176317912328185421869374282661887","DCH","CA","Canada","Ontario","Acton","Accuris Technologies Ltd."
"50526217437327464181240209868127731712","50526217437328673088613080423592886271","DCH","US","United States of America","Washington","Burien","Black Mesa Corporation"
"50526240259984024123548685817878675467","50526240259984024123548685817878675467","VPN","US","United States of America","Arizona","Phoenix","Fast Serv Networks LLC"
"50526572939987822421033603889350311936","50526572939987841310499535367931166719","DCH","MY","Malaysia","Johor","Johor Bahru","Microsoft Corporation"
"50527863650393069233595083535813705728","50527863650394278159414698164988411903","DCH","JP","Japan","Tokyo","Tokyo","Cisco Systems Cloud Division"
"50530154298644787696410558569226698752","50530154298954272706231903637951479807","DCH","DE","Germany","Nordrhein-Westfalen","Ratingen","Oracle Corporation"
"50534135736347776502396343374294548480","50534135736524279672060079233801650175","DCH","US","United States of America","California","Aliso Viejo","Sony Interactive Entertainment LLC"
"50536823077615530763913183516348645376","50536823156841275426538291851543183359","DCH","US","United States of America","New Jersey","Pompton Lakes","Riven"
"50538303698470775344634882023638433792","50538303713321220112780986805729099775","DCH","US","United States of America","New York","Albany","DMIT Cloud Services"
"50539951762302678328225366647863508992","50539951762303887254044981277038215167","DCH","US","United States of America","Florida","Wesley Chapel","Lithia Motors Inc."
"50541432288045684050766114835144900608","50541432288046892976585729464319606783","DCH","US","United States of America","Virginia","Herndon","Masergy Communications BHN"
"50541822701486804562138084198924156928","50541822701486955677865536027570995199","VPN","US","United States of America","Arizona","Glendale","VPN by Google"
"50541822701717407162229574713999360000","50541822701717558277957026542646198271","VPN","US","United States of America","Iowa","Iowa City","VPN by Google"
"50541822701914462070826759269476466688","50541822701914613186554211098123304959","VPN","US","United States of America","Washington","Spokane","VPN by Google"
"50541822702097765448225827418091290624","50541822702097916563953279246738128895","VPN","SK","Slovakia","Banskobystricky kraj","Zvolen","VPN by Google"
"50541822702314767632846653354951049216","50541822702314918748574105183597887487","VPN","FR","France","Occitanie","Saint-Jory","VPN by Google"
"50541822731586186271720765904818012160","50541822731587395197540380533992718335","VPN","US","United States of America","Texas","Lubbock","VPN by Google"
"50541822733196475463447451965526638592","50541822733197684389267066594701344767","VPN","US","United States of America","New York","Brighton","VPN by Google"
"50541822734835778874844889126428213248","50541822734836987800664503755602919423","VPN","US","United States of America","Virginia","Fredericksburg","VPN by Google"
"50541822736305832671496278202870923264","50541822736307041597315892832045629439","VPN","DE","Germany","Baden-Wurttemberg","Kirchheim unter Teck","VPN by Google"
"50541822737732365138641540629024210944","50541822737733574064461155258198917119","VPN","US","United States of America","Alaska","Anchorage","VPN by Google"
"50541822739081526353331466787996303360","50541822739082735279151081417171009535","VPN","FR","France","Ile-de-France","Villeneuve-Saint-Georges","VPN by Google"
"50541822740401673348350641846775447552","50541822740406509051629100363474272255","VPN","FR","France","Ile-de-France","Paris","VPN by Google"
"50541822741723029269189431534729297920","50541822741724238195009046163904004095","VPN","KR","Korea (the Republic of)","Gyeonggi-do","Gunpo","VPN by Google"
"50541822743388929048618390537474408448","50541822743390137974438005166649114623","VPN","MX","Mexico","Veracruz de Ignacio de la Llave","Veracruz","VPN by Google"
"50543536555249950054525782998560800768","50543536555259621461082700031958450175","DCH","AF","Afghanistan","Kabul","Kabul","iCloud Private Relay"
"50543536564989056457341235629993754624","50543536564998727863898152663391404031","DCH","CN","China","Fujian","Shishi","iCloud Private Relay"
"50543536574873233958510443762391449600","50543536574882905365067360795789099007","DCH","IN","India","Tamil Nadu","Salem","iCloud Private Relay"
"50543536584883139744919573328958586880","50543536584892811151476490362356236287","DCH","US","United States of America","Arizona","Lake Havasu City","iCloud Private Relay"
"50543536594564217708393523760005644288","50543536594573889114950440793403293695","DCH","US","United States of America","Kansas","Blue Rapids","iCloud Private Relay"
"50543536604235624265310557157655052288","50543536604245295671867474191052701695","DCH","US","United States of America","North Dakota","Bowman","iCloud Private Relay"
"50543536613936045041898341655497408512","50543536613945716448455258688895057919","DCH","US","United States of America","Texas","Austin","iCloud Private Relay"
"50543774878457734828900270033840442359","50543774878457734828900270033840442359","VPN","CA","Canada","Ontario","Toronto","Amanah Tech Inc."
"50545980585549161641470366441954869248","50545980585550370567289981071129575423","DCH","US","United States of America","California","Santa Clara","LotusFlare Inc."
"50547156965372664472704506144245738141","50547156965372664472704506144245738141","PUB","AR","Argentina","Ciudad Autonoma de Buenos Aires","Buenos Aires","WiredISP Inc."
"50549793689507516081218608848034594816","50549793689512351784497067364733419519","DCH","US","United States of America","California","Lancaster","Google LLC"
"50549793693523567653978406966408511488","50549793693525985505617636224757923839","DCH","EE","Estonia","Harjumaa","Keila","Google LLC"
"50549793696033297655498377133098532864","50549793696035715507137606391447945215","DCH","ID","Indonesia","Kalimantan Timur","Samarinda","Google LLC"
"50549793698402329470027729090291695616","50549793698402334192394211959936909311","DCH","US","United States of America","Illinois","Springfield","Google LLC"
"50549793698478605133459039599783313408","50549793698478609855825522469428527103","DCH","US","United States of America","Texas","Cypress","Google LLC"
"50549793698632606226831901599847153664","50549793698632610949198384469492367359","DCH","US","United States of America","Utah","Sandy","Google LLC"
"50549793698750315933783910376443740160","50549793698750325378516876115734167551","DCH","US","United States of America","Iowa","Ames","Google LLC"
